YEAR,MO,DY,T2MDEW,T2M,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,QV2M,RH2M,PRECTOTCORR
1986,5,29,23.14,26.72,24.93,27.74,-269.81,28.63,25.29,100.79,2.38,2.88,1.83,1.04,208.06,2.91,17.64,81,3.51
1986,5,30,22.94,27.52,25.23,28.39,-269.19,29.95,25.99,100.73,2.71,3.62,1.88,1.74,173.94,3.34,17.46,76.5,6.93
1986,5,31,23.82,27.15,25.48,28.1,-270.23,28.83,25.9,100.72,3.34,4.33,2.02,2.31,195.94,4.15,18.43,82.19,4.21
1986,6,1,23.53,27.32,25.42,28.15,-270.1,29.19,26.14,100.8,2.34,2.8,1.84,0.96,204.94,2.96,18.07,80,3.97
1986,6,2,23.14,27.09,25.12,27.98,-270.13,29.05,26.02,100.87,2.93,4.19,1.93,2.25,190.25,3.59,17.64,79.31,2.18
1986,6,3,23.54,26.68,25.11,27.62,-269.98,28.56,25.39,100.86,3.95,5.09,3.09,2,211.69,4.81,18.07,83.12,3.6
1986,6,4,23.48,26.55,25.01,27.58,-270.48,27.98,25.3,100.79,3.04,3.84,2.38,1.46,221.31,3.77,18.01,83.44,3.97
1986,6,5,23.77,26.83,25.3,27.86,-270.22,28.46,25.53,100.76,3.9,4.43,3.43,1,232.25,4.82,18.37,83.5,2.07
1986,6,6,23.29,26.44,24.86,27.6,-270.83,27.75,25.43,100.84,3.26,3.63,2.99,0.64,211.69,3.99,17.82,83,5.46
1986,6,7,22.9,25.81,24.35,27.08,-271.91,26.37,25.12,100.94,2.73,3.31,1.89,1.41,202.5,3.38,17.4,83.94,8.33
1986,6,8,22.87,25.9,24.39,27.25,-269.92,27.8,24.56,101.01,2.45,3.36,1.41,1.95,173.06,2.94,17.33,83.56,4.7
1986,6,9,23.05,25.7,24.38,26.8,-270.74,27.05,24.64,101.03,2.91,3.95,1.95,2,222.62,3.6,17.52,85.31,7.16
1986,6,10,23.22,25.79,24.51,26.87,-270.92,27.1,24.87,101.04,2.76,3.19,2.13,1.05,199.12,3.44,17.7,85.75,10.18
1986,6,11,22.58,25.76,24.17,27.29,-270.26,27.36,24.46,100.97,2.4,3.19,1.24,1.95,211.94,2.94,17.03,82.81,5.94
1986,6,12,23.31,26.33,24.83,27.51,-269.8,28.31,24.97,100.9,2.98,3.36,2.41,0.95,209.44,3.64,17.82,83.75,12.31
1986,6,13,23.38,25.66,24.52,26.83,-271.72,26.53,25.1,100.91,2.46,3.31,1.71,1.59,217.19,3.1,17.88,87.19,15.69
1986,6,14,22.48,25.62,24.05,26.87,-270.33,27.21,24.39,100.88,1.81,2.95,0.77,2.18,251.81,2.26,16.97,83,40.44
1986,6,15,22.96,25.25,24.11,26.42,-271.3,26.34,24.48,100.95,2.05,3.27,0.12,3.15,246,2.58,17.46,87.12,7.11
1986,6,16,23.15,25.96,24.56,26.81,-269.9,27.88,24.63,100.96,3.55,4.44,2.67,1.77,225,4.37,17.64,84.75,2.81
1986,6,17,23.3,25.83,24.56,26.5,-270.59,27.09,24.53,100.95,3.7,4.39,2.75,1.64,223.19,4.61,17.82,85.94,1.96
1986,6,18,23.1,25.56,24.33,26.5,-270.33,27.19,24.37,100.95,3.48,4.41,2.75,1.66,194.06,4.23,17.58,86.38,2.02
1986,6,19,22.94,25.46,24.2,26.4,-269.97,27.28,24.1,100.98,3.69,4.55,3.12,1.42,207.94,4.52,17.4,86.12,2.71
1986,6,20,23.08,25.57,24.32,26.48,-269.88,27.44,24.17,100.96,3.95,4.81,3.32,1.49,202.56,4.83,17.58,86.19,9.07
1986,6,21,23.04,25.55,24.3,26.32,-270.56,27.05,24.47,100.99,4.29,5.23,3.76,1.48,215.25,5.27,17.52,86.06,16.66
1986,6,22,22.77,25.39,24.08,26.22,-270.38,26.96,24.18,101.03,4.82,6.16,3.96,2.2,211.12,5.95,17.21,85.5,4.58
1986,6,23,22.27,25.57,23.92,26.13,-270.04,27.38,24.27,101,4.03,5.08,3.48,1.61,215.5,4.95,16.72,82.12,1.17
1986,6,24,22.19,25.35,23.77,25.96,-270.19,27.12,24.15,100.97,4.58,5.62,3.59,2.03,220.62,5.65,16.6,82.75,2.59
1986,6,25,21.79,25.22,23.5,25.69,-269.9,27.02,23.77,100.98,4.42,5.19,3.66,1.52,219.69,5.48,16.24,81.44,0.13
1986,6,26,21.82,25.18,23.5,25.75,-269.86,26.98,23.69,101.07,4.31,5.59,2.96,2.62,207,5.33,16.24,81.75,0.11
1986,6,27,21.51,25.43,23.47,25.96,-269.3,27.55,23.7,101.11,2.55,3.34,2.02,1.31,201.12,3.16,15.93,79.12,0.12
1986,6,28,21.63,25.58,23.61,26.1,-269.38,27.64,23.87,101.04,3.27,4.02,2.27,1.76,214.19,4.02,16.05,79,0
1986,6,29,21.96,25.81,23.88,26.19,-269.31,27.92,24.07,100.97,3.58,4.16,3.29,0.88,212.94,4.45,16.42,79.5,0
1986,6,30,22.53,25.6,24.06,26.08,-269.67,27.55,24.07,100.98,3.82,4.59,3.12,1.46,225.19,4.77,16.97,83.31,2.81
1986,7,1,22.83,25.61,24.22,26.03,-269.95,27.42,24.23,101.03,4.9,5.34,4.39,0.95,226.25,6.09,17.27,84.69,8.13
1986,7,2,22.62,24.92,23.77,25.32,-271.31,26.05,24.21,101.09,4.95,5.4,4.53,0.87,222.5,6.16,17.09,87.06,12.39
1986,7,3,22.44,24.37,23.4,24.66,-271.35,25.5,23.69,101.08,3.99,4.55,3.47,1.09,227,5.02,16.85,88.94,8.69
1986,7,4,22.44,24.57,23.51,24.78,-270.26,26.26,23.37,101.1,3.91,4.8,3.25,1.55,219,5,16.85,87.94,13.76
1986,7,5,22.3,24.37,23.33,24.62,-270.85,25.76,23.46,101.14,3.62,4.4,2.87,1.54,219.19,4.58,16.72,88.25,2.19
1986,7,6,22.3,24.83,23.56,24.98,-269.86,26.88,23.59,101.15,3.88,4.63,2.87,1.77,211.56,4.97,16.72,85.88,4.25
1986,7,7,22.01,24.63,23.32,24.87,-270.45,26.26,23.57,101.22,4.15,4.96,2.94,2.03,194,5.22,16.42,85.38,0.95
1986,7,8,21.77,24.53,23.15,24.75,-270.09,26.38,23.33,101.23,3.61,4.68,2.92,1.76,209.56,4.54,16.17,84.69,2.32
1986,7,9,22.13,23.58,22.86,23.96,-272.4,24.06,23.31,101.21,3.93,4.65,3.39,1.26,221.25,4.92,16.54,91.44,3.44
1986,7,10,22.45,24.08,23.26,24.09,-270.45,25.76,23.07,101.22,4.03,4.61,3.62,0.98,221.25,5.35,16.85,90.62,18.86
1986,7,11,22.4,23.7,23.05,23.68,-270.92,25.06,22.83,101.23,3.47,3.91,2.81,1.09,238,4.66,16.78,92.44,13.57
1986,7,12,22.32,23.7,23.01,23.7,-270.52,25.19,22.56,101.25,3.09,3.73,2.7,1.03,214.81,4.16,16.72,91.94,9.23
1986,7,13,22.11,23.72,22.91,23.77,-270.49,25.4,22.74,101.3,3.98,5.06,3.34,1.72,209.19,5.2,16.48,90.75,5.25
1986,7,14,21.48,23.87,22.67,23.87,-270.27,25.44,22.57,101.26,4.05,4.47,3.57,0.9,222.56,5.27,15.87,86.5,0.64
1986,7,15,21.08,23.8,22.44,23.86,-270.49,25.4,22.75,101.14,3.57,4.16,2.89,1.27,218,4.63,15.5,84.75,0.32
1986,7,16,21.08,23.51,22.3,23.61,-270.04,25.3,22.19,101.06,3.28,4.04,2.68,1.36,205.88,4.23,15.5,86.31,0.37
1986,7,17,21.15,23.35,22.25,23.46,-270.1,25.12,22.08,101.09,3.02,3.91,2.32,1.59,194.38,3.93,15.56,87.56,0.4
1986,7,18,20.94,23.48,22.21,23.65,-269.83,25.42,22.09,101.09,3.23,3.51,2.76,0.75,195.62,4.1,15.38,85.88,0.48
1986,7,19,21.19,23.67,22.44,23.94,-269.12,25.94,21.9,101.05,3.12,3.48,2.57,0.91,221.5,3.95,15.62,86.25,0.29
1986,7,20,21.77,24.11,22.94,24.29,-268.88,26.53,22.26,101,3.45,4.18,2.81,1.37,221.12,4.32,16.24,86.94,0.71
1986,7,21,21.75,23.6,22.68,23.6,-270.97,24.98,22.8,101.1,4.73,5.56,3.6,1.97,221.38,6.14,16.17,89.31,1.38
1986,7,22,21.67,23.38,22.53,23.37,-270.56,25.02,22.44,101.21,3.8,4.69,3.03,1.65,230.25,5.14,16.05,90.12,1.42
1986,7,23,21.58,23.25,22.41,23.22,-270.37,25.02,22.24,101.19,3.93,5.21,3.05,2.16,231.62,5.26,15.99,90.31,0.79
1986,7,24,20.96,22.99,21.98,22.98,-270.5,24.65,22,101.26,4.36,5.05,3.29,1.77,221.06,5.84,15.38,88.38,0.89
1986,7,25,20.52,22.69,21.61,22.63,-270.11,24.48,21.44,101.27,2.95,3.4,2.16,1.23,219.25,4.05,14.95,87.81,0.02
1986,7,26,20.66,22.72,21.69,22.69,-269.52,24.87,21.23,101.14,3.59,4.17,2.97,1.21,227,4.91,15.14,88.38,0.08
1986,7,27,20.73,22.8,21.76,22.76,-270.13,24.55,21.53,101.11,4.45,5.09,3.51,1.59,217.56,6.08,15.2,88.25,0.08
1986,7,28,20.05,22.84,21.45,22.83,-270.63,24.26,21.73,101.23,4.56,5.92,3.22,2.71,210,5.84,14.53,84.44,0.13
1986,7,29,18.98,23.07,21.02,23.23,-268.62,25.53,21,101.3,3.13,3.48,2.68,0.8,208,3.96,13.55,78.12,0
1986,7,30,19.75,23.04,21.39,23.04,-268.56,25.53,20.94,101.21,3.2,4,1.92,2.08,228.25,4.12,14.28,81.94,1.49
1986,7,31,20.31,22.81,21.56,22.82,-270.38,24.48,21.72,101.09,4.62,5.88,3.72,2.16,216.94,6.05,14.77,85.94,0.96
1986,8,1,20.2,22.44,21.32,22.27,-271.01,23.7,21.56,101.21,4.53,5.91,2.45,3.46,201.19,6.23,14.65,87.25,0.87
1986,8,2,19.47,22.7,21.08,22.56,-269.5,24.82,21.17,101.33,2.01,2.52,1.59,0.94,189.31,2.91,13.98,82.31,0.46
1986,8,3,20.16,23.15,21.65,23.18,-267.99,26.15,20.99,101.17,2.96,4.15,1.85,2.3,226.56,3.91,14.65,83.75,0.36
1986,8,4,20.65,22.59,21.62,22.66,-270.3,24.29,21.44,101.1,4.09,5.09,3.16,1.94,210.56,5.41,15.08,88.88,0.74
1986,8,5,20.49,22.65,21.57,22.56,-270.44,24.26,21.55,101.16,3.47,4.15,2.55,1.6,209.56,4.88,14.95,87.69,0.73
1986,8,6,19.97,22.83,21.4,22.98,-268.94,25.18,20.97,101.24,3.18,3.49,2.66,0.82,208.25,4.25,14.47,84.31,0.46
1986,8,7,20.92,23.62,22.27,23.68,-267.88,26.59,21.33,101.13,3.36,3.98,2.62,1.36,238.38,4.32,15.38,85.31,3.31
1986,8,8,21.1,23.26,22.19,23.51,-269.67,25.43,21.95,101.12,3.73,3.95,3.34,0.61,206.44,4.73,15.5,87.81,2.28
1986,8,9,20.98,23.39,22.19,23.62,-269.07,25.86,21.78,101.21,3.36,4.06,2.83,1.23,210.94,4.34,15.38,86.62,0.78
1986,8,10,20.9,23.12,22.01,23.3,-269.91,25.04,21.8,101.22,3.45,3.9,3.06,0.83,208.31,4.46,15.32,87.44,0.14
1986,8,11,20.91,23.41,22.16,23.65,-269.42,25.64,21.9,101.18,4.14,5.35,3.26,2.09,214.38,5.45,15.32,86.19,0.1
1986,8,12,20.31,23.57,21.94,23.73,-268.9,26.04,21.78,101.15,4.24,4.96,3.62,1.34,225.56,5.52,14.77,82.5,0.1
1986,8,13,20.14,23.37,21.75,23.57,-269.01,25.87,21.73,101.05,4.18,4.76,3.52,1.23,216.25,5.35,14.65,82.5,0.07
1986,8,14,20.09,22.94,21.51,23.21,-269.14,25.19,21.19,100.99,4.06,5.66,2.95,2.72,224.75,5.17,14.59,84.25,0.82
1986,8,15,19.63,22.92,21.28,23.28,-268.6,25.54,20.98,100.97,3.98,4.52,3.61,0.91,217.06,5.07,14.16,82.12,0.36
1986,8,16,19.88,23.11,21.5,23.46,-268.62,25.79,21.26,100.98,3.93,4.73,2.94,1.8,216.38,4.95,14.4,82.38,0.18
1986,8,17,20.49,22.95,21.73,23.01,-269.79,24.97,21.6,100.97,4.43,5.45,3.53,1.91,225.12,5.84,14.95,86.19,0.77
1986,8,18,20.37,23.12,21.74,23.3,-268.73,25.71,21.29,100.9,3.69,4.73,3.02,1.71,217.81,4.87,14.89,84.94,0.34
1986,8,19,20.57,23.21,21.89,23.48,-268.62,25.74,21.21,100.93,3.45,4.25,2.61,1.64,215.56,4.44,15.08,85.5,0.25
1986,8,20,20.46,23.48,21.97,23.83,-269.12,25.93,21.9,100.95,3.17,3.77,2.48,1.3,194.62,4.05,14.95,83.5,0.13
1986,8,21,20.49,23.65,22.07,24.01,-268.21,26.49,21.55,100.92,3.18,4.42,2.24,2.18,206.19,4.05,14.95,82.94,0.16
1986,8,22,20.97,23.93,22.44,24.19,-267.94,26.91,21.7,100.8,3.72,5.02,2.62,2.39,224.38,4.81,15.44,84.06,0.15
1986,8,23,21.2,24.01,22.61,24.21,-268.89,26.51,22.26,100.79,3.47,4.41,2.61,1.8,224.62,4.68,15.69,84.69,0.17
1986,8,24,21.38,24.15,22.76,24.22,-268.52,26.99,22.37,100.86,3.73,4.47,3.22,1.24,229.12,5.02,15.81,85.06,0.55
1986,8,25,21.14,23.83,22.49,23.94,-269.07,26.37,22.3,100.97,3.32,4.05,2.84,1.2,231.12,4.31,15.56,85.25,1.13
1986,8,26,21.37,23.45,22.41,23.37,-270.13,25.35,22.33,100.92,3.77,4.88,2.58,2.3,234.5,5.34,15.81,88.31,1.72
1986,8,27,21.18,23.39,22.28,23.53,-269.14,25.82,21.82,100.91,3.98,4.66,3.52,1.14,222.88,5.39,15.62,87.75,1.05
1986,8,28,21.08,23.26,22.17,23.46,-269.19,25.6,21.64,100.98,4.02,4.88,3.04,1.84,211.06,5.49,15.56,87.94,0.66
1986,8,29,20.87,23.19,22.03,23.25,-269.63,25.18,21.66,101.08,3.57,4.31,2.62,1.69,216.25,4.85,15.32,87.19,0.57
1986,8,30,20.9,23.31,22.11,23.47,-269.41,25.47,21.73,101.05,3.61,4.88,2.51,2.37,222.5,4.73,15.32,86.56,0.7
1986,8,31,20.98,23.48,22.23,23.69,-269.35,25.84,22.04,100.92,5.02,6.19,4.12,2.07,217.94,6.49,15.44,86.12,1.25
1986,9,1,20.6,23.48,22.04,23.72,-269.16,25.9,21.9,100.91,4.2,5.02,3.62,1.39,208.12,5.48,15.08,84.31,0.44
1986,9,2,20.62,23.13,21.87,23.23,-269.88,24.8,21.54,100.97,3.56,4,2.87,1.13,217.88,4.76,15.08,86.06,0.31
1986,9,3,20.83,23.72,22.27,23.81,-268.51,26.33,21.69,100.98,3.99,4.74,3.27,1.47,229.88,5.3,15.26,84.38,3.34
1986,9,4,21.05,23.37,22.22,23.53,-269.06,25.89,21.81,100.99,3.97,5.1,3.39,1.71,229.31,5.13,15.5,87.19,1.96
1986,9,5,21.3,23.3,22.3,23.43,-269.47,25.6,21.92,101.03,4.05,5.12,2.82,2.3,219.81,5.41,15.75,88.75,3.49
1986,9,6,20.84,23.42,22.13,23.72,-268.7,26.08,21.62,101.09,3.02,3.37,2.61,0.76,197.25,3.97,15.32,86,1.08
1986,9,7,20.72,23.62,22.17,23.86,-267.92,26.67,21.44,101.08,3.27,4.73,2.02,2.7,216.19,4.24,15.2,84.38,0.42
1986,9,8,20.94,23.26,22.1,23.3,-270.38,24.73,21.97,101.09,3.45,4.07,2.51,1.56,226.62,4.64,15.38,86.88,0.75
1986,9,9,20.87,23.94,22.41,24.24,-268.6,26.55,21.99,101.12,3.43,3.79,2.95,0.84,209.25,4.41,15.32,83.44,1.59
1986,9,10,21.19,24.3,22.74,24.59,-267.8,27.42,22.06,101.1,3.34,4.53,1.91,2.62,227.44,4.22,15.62,83.31,4.63
1986,9,11,21.59,24.21,22.9,24.5,-268.84,26.88,22.57,101.05,3.59,4.31,2.65,1.66,226.44,4.53,15.99,85.62,5.43
1986,9,12,21.83,24.27,23.05,24.46,-269.12,26.62,22.59,101.08,3.57,4.2,2.61,1.59,222.81,4.63,16.24,86.62,3.99
1986,9,13,21.68,24.48,23.08,24.86,-268.99,26.94,22.78,101.08,4.07,4.7,3.71,1,225.19,5.06,16.11,84.69,1.25
1986,9,14,21.65,24.29,22.97,24.84,-269.06,26.8,22.71,101.03,3.38,4.59,2.47,2.13,230.94,4.05,16.05,85.5,4.03
1986,9,15,21.51,24.08,22.79,24.48,-269.46,26.46,22.76,100.96,4.5,5.59,3.79,1.8,220.81,5.61,15.93,85.75,3.05
1986,9,16,21.5,23.96,22.73,24.25,-269.58,26.12,22.55,100.98,3.62,4.28,2.94,1.34,215.75,4.68,15.93,86.38,2.67
1986,9,17,21.31,24.28,22.8,24.69,-268.96,26.65,22.47,100.99,3.32,4.38,2.74,1.64,216.25,4.16,15.75,83.81,1.36
1986,9,18,21.46,24.36,22.91,24.77,-269.31,26.65,22.81,101.05,3.29,3.92,2.95,0.97,213.75,4.12,15.87,84.12,1.84
1986,9,19,21.46,24.84,23.15,25.34,-268.43,27.64,22.92,101.07,2.88,3.66,1.44,2.22,208.12,3.55,15.87,82,1.08
1986,9,20,21.61,25.05,23.33,25.63,-268.06,28.02,22.93,101.04,3.57,4.38,2.59,1.8,220.12,4.34,16.05,81.75,0.38
1986,9,21,21.83,24.82,23.33,25.18,-269.03,27.12,23.01,100.94,4.09,4.73,3.55,1.19,225.56,5.11,16.3,83.75,1.11
1986,9,22,21.51,24.49,23,24.82,-269.41,26.69,22.95,100.79,4.84,5.93,3.66,2.27,220.62,6.09,15.99,83.69,0.62
1986,9,23,20.8,24.57,22.69,25.06,-269.1,27.01,22.97,100.91,4.2,5.41,3.1,2.3,204.12,5.27,15.26,79.94,0.32
1986,9,24,20.3,25.19,22.75,25.66,-267.31,28.47,22.63,101.02,3.23,4.62,1.87,2.75,201.56,3.99,14.77,75.19,0.22
1986,9,25,21.46,24.98,23.22,25.44,-268.95,27.37,23.17,101.03,3.84,4.97,2.8,2.16,218.19,4.77,15.87,81.19,0.97
1986,9,26,21.41,24.79,23.1,25.16,-270.12,26.58,23.55,100.97,3.83,4.75,2.46,2.29,210.38,4.8,15.87,81.75,0.74
1986,9,27,21.12,25.24,23.19,25.86,-267.91,28.12,22.87,100.93,2.84,3.62,1.76,1.88,204,3.41,15.56,78.5,0.11
1986,9,28,21.53,24.69,23.12,25.26,-270.02,26.54,23.41,101.05,2.91,3.7,1.61,2.08,210.44,3.55,15.93,82.62,1
1986,9,29,22.17,24.93,23.55,25.24,-269.31,27.26,23.42,101.1,4.13,4.82,3.38,1.44,219.44,5.2,16.6,84.94,4.72
1986,9,30,22.44,24.77,23.61,24.98,-269.67,27.01,23.52,101.01,4.29,4.96,3.81,1.14,219.56,5.48,16.91,87.06,6.97
1986,10,1,22.17,24.8,23.48,25.15,-269.5,27.07,23.42,100.92,3.9,4.57,3.24,1.33,227.06,4.91,16.6,85.44,2.75
1986,10,2,21.97,24.99,23.48,25.38,-269.01,27.51,23.38,100.96,3.12,4.15,1.64,2.5,217.94,3.88,16.42,83.62,3.11
1986,10,3,21.76,25.09,23.43,25.57,-268.42,27.9,23.16,101,3.43,4.36,2.55,1.8,214.38,4.21,16.17,82.25,3.02
1986,10,4,21.73,24.08,22.9,24.37,-271.1,25.19,23.14,101.05,3.51,4.33,2.62,1.71,217,4.38,16.17,86.75,14.84
1986,10,5,21.26,24.42,22.84,24.94,-269.14,26.72,22.71,101.02,3.95,4.55,3.28,1.27,216,4.93,15.69,82.75,3.62
1986,10,6,21.33,24.63,22.98,25.22,-269.1,26.96,22.91,100.96,3.95,4.84,3.29,1.55,214.38,4.9,15.75,82.06,0.98
1986,10,7,21.18,24.9,23.05,25.55,-269.06,27.28,23.19,100.93,3.67,4.08,3.36,0.71,207.5,4.58,15.62,80.12,0.59
1986,10,8,21.56,25.28,23.42,25.85,-267.83,28.39,23.07,100.87,3.36,4.45,1.84,2.61,213.44,4.09,15.99,80.38,0.15
1986,10,9,21.77,24.98,23.38,25.26,-269.99,26.83,23.66,100.84,3.82,4.3,3.39,0.91,221.56,4.83,16.24,82.5,0.6
1986,10,10,22.19,25.05,23.62,25.47,-269.19,27.48,23.51,100.78,3.65,4.46,2.98,1.48,213.12,4.55,16.66,84.38,1.18
1986,10,11,22.09,25.01,23.55,25.42,-269.67,27.19,23.71,100.87,2.98,3.48,2.32,1.16,197.62,3.72,16.54,84.06,2.55
1986,10,12,22.21,25.54,23.87,26.08,-268.13,28.44,23.44,100.81,2.77,3.92,1.7,2.22,205.25,3.34,16.66,82.31,0.34
1986,10,13,22.42,25.73,24.08,26.33,-268.55,28.48,23.88,100.83,3.53,4.02,2.78,1.23,202.38,4.3,16.91,82.38,0.16
1986,10,14,22.37,25.63,24.01,26.3,-268.87,28.2,23.92,100.84,3.71,4.41,3,1.41,205.06,4.51,16.85,82.62,0.32
1986,10,15,22.16,25.57,23.87,26.46,-268.82,28.06,23.73,100.87,3.31,4.57,2.16,2.41,206.81,3.97,16.6,81.88,0.26
1986,10,16,22.12,25.79,23.95,26.62,-268.65,28.35,23.85,100.87,3.41,4.16,2.68,1.48,203.94,4.08,16.6,80.62,0.14
1986,10,17,22.38,25.65,24.01,26.34,-269.39,27.93,24.17,100.97,4.45,5.09,3.93,1.16,203.69,5.34,16.85,82.38,1.01
1986,10,18,22.55,25.08,23.81,25.65,-270.4,26.88,24.13,100.99,4.06,4.81,3.09,1.72,202.94,4.98,16.97,86,19.66
1986,10,19,22.11,25.32,23.72,25.94,-269.55,27.48,23.87,100.97,2.66,3.19,2.16,1.03,191.44,3.34,16.54,82.62,13.16
1986,10,20,21.4,25.65,23.52,26.16,-268.68,28.28,23.81,100.97,2.26,3.27,1.27,2,177.69,2.81,15.87,77.75,1.13
1986,10,21,22.01,25.41,23.71,25.96,-268.95,27.76,23.55,100.96,3.42,4.04,2.6,1.44,210.75,4.21,16.42,81.69,1.42
1986,10,22,22.71,24.82,23.76,25.36,-271.38,25.8,24.03,101,3.98,4.84,3.27,1.57,219.12,4.92,17.15,88,3.43
1986,10,23,22.77,25.03,23.9,25.55,-270.63,26.46,23.94,100.99,4.27,5.03,3.35,1.68,229.56,5.27,17.21,87.38,0.88
1986,10,24,22.26,26.05,24.16,26.54,-268.19,28.96,24,100.86,4.64,5.2,3.87,1.33,231.62,5.77,16.72,80.31,0.48
1986,10,25,22.02,25.76,23.89,26.36,-268.35,28.49,23.69,100.94,3.83,4.5,3.46,1.04,220.31,4.73,16.48,80.31,0.34
1986,10,26,21.87,25.67,23.76,26.27,-268.67,28.32,23.84,101.04,3.39,3.9,2.12,1.77,213.69,4.19,16.3,79.94,0.12
1986,10,27,21.75,25.65,23.7,26.19,-268.95,28.05,23.84,100.99,4.22,4.8,3.52,1.29,218.62,5.18,16.17,79.38,0.6
1986,10,28,21.86,25.04,23.44,25.79,-269.64,27.19,23.69,100.89,4.49,4.94,3.49,1.45,226.25,5.52,16.3,82.75,13.53
1986,10,29,22.2,25.08,23.65,25.76,-269.33,27.32,23.5,100.93,4.49,4.96,3.95,1.02,237.5,5.63,16.66,84.25,17.93
1986,10,30,21.89,24.98,23.43,25.34,-270.1,26.76,23.72,100.98,3.66,4.15,3.28,0.87,247.38,4.63,16.3,83.19,3.96
1986,10,31,22.19,25.11,23.65,25.51,-269.35,27.32,23.52,100.98,3.69,4.3,2.77,1.53,227.5,4.65,16.6,84.06,4.25
1986,11,1,22.18,25.42,23.8,25.96,-268.49,28.12,23.46,100.9,3.09,4.39,2.2,2.19,222.75,3.83,16.66,82.69,2.85
1986,11,2,22.07,25.66,23.87,26.24,-268.74,28.07,23.65,100.86,2.63,3.23,1.62,1.61,207.12,3.22,16.54,80.88,0.48
1986,11,3,22.12,25.9,24.01,26.39,-269.26,28.15,24.27,100.83,3.48,4.06,2.86,1.21,205.62,4.33,16.6,79.88,0.25
1986,11,4,22.55,25.93,24.24,26.56,-269.16,28.3,24.31,100.83,3.66,4.75,2.99,1.76,207.19,4.53,17.03,81.94,1.07
1986,11,5,22.26,25.37,23.82,26.3,-269.89,27.33,24.07,100.87,2.52,3.47,1.13,2.34,212.5,3.11,16.72,83.19,0.82
1986,11,6,22.32,25.62,23.97,26.58,-268.73,28.01,23.59,100.91,2.79,3.64,1.53,2.11,219.31,3.41,16.78,82.5,2
1986,11,7,22.88,26.08,24.48,26.79,-268.98,28.4,24.22,100.86,2.99,3.48,2.35,1.13,213.38,3.7,17.4,82.94,2.23
1986,11,8,22.95,26.15,24.55,26.71,-269.28,28.44,24.58,100.75,3.44,3.83,3.05,0.77,208.56,4.28,17.46,82.81,0.94
1986,11,9,22.66,26.12,24.39,26.89,-268.9,28.57,24.31,100.76,2.77,3.29,2.04,1.24,198.31,3.41,17.15,81.69,1.47
1986,11,10,22.29,26.18,24.23,26.9,-268.63,28.79,24.28,100.88,2.47,3.02,1.55,1.48,188.62,3.06,16.78,79.75,1.24
1986,11,11,22.49,26.17,24.33,26.79,-267.83,29.32,24,100.95,2.71,3.85,1.14,2.71,204.12,3.28,16.97,81,1.72
1986,11,12,22.56,26.15,24.36,26.85,-268.67,28.8,24.31,100.94,2.48,3.4,1.39,2.01,187.06,3.05,17.03,81.25,0.09
1986,11,13,22.48,26.42,24.45,27.06,-268.19,29.27,24.31,100.83,2.37,3.16,0.83,2.33,178.75,2.89,16.97,79.75,0.1
1986,11,14,22.13,26.36,24.25,26.98,-267.55,29.53,23.93,100.75,2.43,3.15,0.91,2.24,197.19,2.98,16.66,78.88,0.19
1986,11,15,22.24,26.37,24.3,26.96,-267.69,29.51,24.06,100.83,2.41,3.34,1.09,2.24,197.12,2.92,16.78,79.31,0.13
1986,11,16,22.4,26.29,24.35,27.03,-267.81,29.32,23.98,100.9,3.02,3.84,1.98,1.86,206.81,3.65,16.91,80.19,0.22
1986,11,17,22.37,26.5,24.44,27.32,-267.77,29.55,24.16,100.84,2.77,3.55,1.66,1.88,205.75,3.35,16.85,78.94,0.07
1986,11,18,22.33,26.62,24.48,27.44,-268.34,29.33,24.51,100.75,2.59,3.1,1.69,1.41,177.88,3.2,16.85,77.94,0.04
1986,11,19,22.61,26.54,24.58,27.36,-268.36,29.34,24.55,100.73,2.98,3.94,2.16,1.77,197.81,3.62,17.09,79.62,0.03
1986,11,20,22.16,26.65,24.41,27.33,-268.12,29.52,24.49,100.69,2.94,3.8,1.96,1.84,195,3.59,16.66,77.12,0.15
1986,11,21,22.18,26.68,24.43,27.3,-268.14,29.55,24.55,100.6,2.75,3.59,1.66,1.93,207.75,3.38,16.72,77.06,0.09
1986,11,22,22.72,26.62,24.67,27.05,-268.92,29.01,24.78,100.64,2.83,3.23,2.48,0.74,220.69,3.45,17.27,79.69,1.75
1986,11,23,22.89,26.62,24.75,27.17,-268.86,29.01,24.73,100.67,2.35,2.98,1.45,1.52,216.31,2.76,17.46,80.56,2.78
1986,11,24,22.68,26.54,24.61,27.42,-268.4,29.5,24.75,100.68,3.06,4.16,1.31,2.84,216.94,3.7,17.21,80.25,1.76
1986,11,25,22.38,26.65,24.51,27.47,-268.2,29.5,24.55,100.62,2.68,3.62,1.4,2.22,200,3.25,16.91,78.31,0.32
1986,11,26,22.46,26.84,24.65,27.58,-268.46,29.57,24.88,100.62,2.96,3.62,2.41,1.22,207.31,3.62,16.97,77.5,1.09
1986,11,27,22.81,27.14,24.98,27.62,-268.21,30.05,25.11,100.6,3.36,4.26,2.3,1.96,226.44,4.11,17.4,78.06,0.72
